checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_rate,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,duration_amount_ratio,age_group,amount_category,duration_category
1,0.42288986474981094,2,1,1.6640201830354626,0,1,-0.8701833340815202,2,0,0.1405047057619635,2,-0.4877843092997643,2,1,1.0270789116578085,2,-0.4282895663715403,0,0,0.003263461779841848,1,0,0
0,-0.738667542842371,2,4,-0.5640108505252565,2,4,0.024146916773074168,3,0,-1.6724592395536968,0,-0.048022039826482336,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0.007138607971445568,1,1,2
1,-0.738667542842371,2,0,-0.7259914713234189,0,4,-1.7645135849361147,0,0,-1.6724592395536968,0,0.919454953014738,2,0,1.0270789116578085,2,-0.4282895663715403,0,0,0.00980392156862745,2,1,2
3,0.008047933466888799,0,0,0.6138044731340292,4,2,-1.7645135849361147,1,0,1.0469866784197936,1,-0.5757367631944207,0,1,1.0270789116578085,2,-0.4282895663715403,1,0,0.004196642685851319,1,0,1
3,-0.738667542842371,2,4,-0.8454388875356305,4,2,0.9184771676276685,1,0,-0.7659772668958666,2,-1.279356394351672,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0.013528748590755355,3,1,2
0,2.2481943623946683,4,1,1.0845052705518838,0,4,0.9184771676276685,2,0,1.0469866784197936,3,0.919454953014738,2,2,1.0270789116578085,2,-0.4282895663715403,1,0,0.007580543272267846,2,0,3
1,-0.9875727016121243,4,7,-0.7568280446482332,3,4,0.9184771676276685,2,0,0.1405047057619635,3,-0.3118794015104515,2,2,1.0270789116578085,2,2.3348689263480744,0,0,0.0079155672823219,1,1,2
1,-0.2408572253028645,4,3,1.4541897070781058,0,0,0.9184771676276685,2,0,1.0469866784197936,1,0.3917402296467996,1,1,1.0270789116578085,3,-0.4282895663715403,1,0,0.0024406779661016948,2,0,1
0,-1.2364778603818776,2,5,-1.0379016382870576,0,1,0.9184771676276685,1,0,-1.6724592395536968,0,-0.7516416709837335,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0.01744186046511628,1,1,2
3,0.2569530922366421,4,4,-0.30030498209236195,4,4,0.9184771676276685,2,0,1.0469866784197936,1,1.5351221302773328,2,1,1.0270789116578085,2,-0.4282895663715403,0,0,0.009896907216494845,0,2,1
3,-0.5727307703292022,3,0,-0.8752121307457961,0,2,0.9184771676276685,2,0,-0.7659772668958666,2,-0.7516416709837335,2,1,1.0270789116578085,1,-0.4282895663715403,0,0,0.017434620174346202,1,1,1
0,-1.2364778603818776,4,0,0.143458119087724,0,2,-1.7645135849361147,2,0,0.1405047057619635,0,0.12788286796283044,2,0,2.7590838217047033,2,2.3348689263480744,0,0,0.0016317650258362796,2,2,2
3,-0.738667542842371,4,3,-0.4736277907801112,0,4,0.9184771676276685,2,0,1.0469866784197936,0,0.6555975913307688,2,1,2.7590838217047033,2,-0.4282895663715403,1,0,0.006198347107438017,2,1,2
1,0.2569530922366421,0,9,0.343718624013242,0,2,-1.7645135849361147,2,0,1.0469866784197936,0,0.03993041406817406,2,1,2.7590838217047033,1,-0.4282895663715403,1,0,0.005657708628005658,2,2,1
1,-0.738667542842371,2,0,-0.86316105611311,1,1,0.9184771676276685,1,0,-0.7659772668958666,1,-1.103451486562359,0,1,-0.7049259983890862,1,-0.4282895663715403,0,0,0.014336917562724014,3,1,2
3,-0.738667542842371,4,4,-0.7199659340070759,4,4,0.9184771676276685,1,0,-0.7659772668958666,0,0.21583532185748686,2,1,1.0270789116578085,2,-0.4282895663715403,1,0,0.009669621273166801,2,1,2
0,-0.738667542842371,2,3,-0.5009199303894296,0,1,0.9184771676276685,1,0,-1.6724592395536968,2,-1.1914039404570154,2,0,-0.7049259983890862,2,-0.4282895663715403,0,0,0.006455083378160301,3,1,2
0,-0.9875727016121243,2,4,-0.6753060691918276,0,1,0.024146916773074168,1,0,1.0469866784197936,1,-1.1914039404570154,2,0,-0.7049259983890862,2,-0.4282895663715403,0,0,0.006583760058522311,3,1,2
3,0.2569530922366421,4,4,-0.23402407161258876,0,4,0.9184771676276685,3,1,0.1405047057619635,0,0.919454953014738,2,1,1.0270789116578085,2,-0.4282895663715403,0,0,0.009188361408882083,2,2,1
3,-1.2364778603818776,2,3,-0.10394335425388943,2,2,-1.7645135849361147,2,0,-0.7659772668958666,2,-0.3118794015104515,2,1,-0.7049259983890862,2,-0.4282895663715403,1,0,0.002014098690835851,1,2,2
0,-1.2364778603818776,2,0,-0.7330803387544107,1,4,0.024146916773074168,2,0,-0.7659772668958666,1,0.6555975913307688,2,1,-0.7049259983890862,2,-0.4282895663715403,1,0,0.0049833887043189366,2,1,2
3,-0.2408572253028645,4,1,-0.014978067994942484,4,0,-0.8701833340815202,2,0,1.0469866784197936,3,0.21583532185748686,2,1,-0.7049259983890862,3,-0.4282895663715403,1,0,0.005572755417956657,2,2,1
0,0.2569530922366421,2,0,-0.8351600297606924,4,4,0.9184771676276685,1,0,-0.7659772668958666,2,-0.5757367631944207,0,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0.026200873362445413,1,1,1
3,-1.2364778603818776,2,3,0.4748626714865901,0,1,-1.7645135849361147,1,0,1.0469866784197936,1,-0.3118794015104515,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0.0013009540329575022,1,2,2
0,-0.738667542842371,2,3,-0.9283786364782345,0,4,0.9184771676276685,1,0,1.0469866784197936,1,-1.0154990326677027,2,0,-0.7049259983890862,2,-0.4282895663715403,0,0,0.018376722817764167,3,1,2
0,-1.2364778603818776,4,3,-0.49595772318773534,0,0,0.9184771676276685,2,0,1.0469866784197936,3,0.03993041406817406,2,2,2.7590838217047033,3,-0.4282895663715403,1,0,0.003203416978109984,2,1,2
3,0.2569530922366421,3,1,0.4989648207519622,0,3,0.024146916773074168,2,0,0.1405047057619635,2,-0.048022039826482336,2,1,1.0270789116578085,1,-0.4282895663715403,1,0,0.005128205128205128,1,2,1
3,-0.2408572253028645,2,9,-0.46831114020686737,0,3,0.9184771676276685,2,0,-1.6724592395536968,2,-0.13597449372113873,1,1,1.0270789116578085,2,-0.4282895663715403,1,0,0.009226037929267043,1,1,1
1,-0.2408572253028645,4,4,-0.7181937171493279,0,2,0.9184771676276685,3,0,-0.7659772668958666,2,-0.22392694761579512,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0.014446227929373997,1,1,1
1,0.2569530922366421,2,0,0.08532940615359133,1,3,-0.8701833340815202,2,0,0.1405047057619635,2,0.21583532185748686,0,1,1.0270789116578085,2,-0.4282895663715403,1,0,0.006831767719897523,2,2,1
3,-0.9875727016121243,2,4,-0.18369311285254705,1,4,0.024146916773074168,2,1,1.0469866784197936,2,-0.048022039826482336,2,1,-0.7049259983890862,2,-0.4282895663715403,1,0,0.0032679738562091504,1,2,2
1,-1.0705410878687087,2,4,-0.8900987523508788,0,3,0.9184771676276685,1,2,-0.7659772668958666,0,0.7435500452254252,2,1,-0.7049259983890862,1,-0.4282895663715403,0,0,0.010512483574244415,2,1,2
3,2.2481943623946683,3,4,1.4059854085473615,4,4,0.024146916773074168,2,0,0.1405047057619635,2,-0.3118794015104515,0,1,1.0270789116578085,2,2.3348689263480744,0,0,0.00663075010360547,1,0,3
3,-0.738667542842371,4,9,-0.7114592930898858,4,4,0.9184771676276685,2,0,1.0469866784197936,3,1.8869319458559584,2,0,-0.7049259983890862,1,-0.4282895663715403,0,0,0.009486166007905139,0,1,2
3,-0.4897623840726178,2,0,0.10092491450177327,4,2,0.024146916773074168,2,0,-0.7659772668958666,3,-0.5757367631944207,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0.004217036828788305,1,2,1
2,-0.738667542842371,2,3,-0.36162368537044093,0,2,-1.7645135849361147,1,0,-0.7659772668958666,2,0.919454953014738,2,1,-0.7049259983890862,1,-0.4282895663715403,0,0,0.0053285968028419185,2,2,2
3,0.2569530922366421,4,7,-0.47646333775250793,4,2,0.024146916773074168,1,0,-0.7659772668958666,2,-0.22392694761579512,2,1,1.0270789116578085,2,-0.4282895663715403,1,0,0.012448132780082987,1,1,1
3,0.2569530922366421,2,4,-0.012851407765644947,2,4,0.024146916773074168,0,0,-0.7659772668958666,2,-0.8395941248783899,2,1,-0.7049259983890862,3,-0.4282895663715403,1,0,0.007416563658838072,1,2,1
3,0.2569530922366421,4,0,-0.4427912174552969,0,2,0.9184771676276685,1,0,1.0469866784197936,2,0.12788286796283044,2,1,-0.7049259983890862,2,-0.4282895663715403,1,0,0.011863568956994563,2,2,1
0,1.584447272341993,4,7,0.9664756278258706,0,2,0.9184771676276685,2,0,0.1405047057619635,3,-0.7516416709837335,0,1,-0.7049259983890862,2,-0.4282895663715403,1,0,0.006667777962993832,1,0,3
3,0.7547634097761486,2,4,-0.49772994004548327,4,4,0.9184771676276685,2,0,1.0469866784197936,2,1.9748843997506147,2,1,-0.7049259983890862,2,-0.4282895663715403,1,0,0.016059957173447537,0,1,0
0,0.2569530922366421,3,0,-0.6870027004529641,0,0,0.9184771676276685,2,0,-0.7659772668958666,0,0.6555975913307688,2,2,1.0270789116578085,2,2.3348689263480744,0,0,0.017991004497751123,2,1,1
1,-0.07492045278969563,2,1,1.1330640124541778,4,0,-1.7645135849361147,0,0,1.0469866784197936,0,2.1507893075399274,2,1,-0.7049259983890862,3,-0.4282895663715403,1,0,0.003091667954861648,0,0,1
0,-0.07492045278969563,4,0,-0.36729477931523435,0,2,0.9184771676276685,3,2,-0.7659772668958666,1,-0.22392694761579512,0,0,1.0270789116578085,2,-0.4282895663715403,0,1,0.008944543828264758,1,2,1
3,1.5014788860854085,2,1,-0.2489106932176715,2,2,0.9184771676276685,2,0,1.0469866784197936,2,-1.0154990326677027,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0.015175097276264591,3,2,3
3,0.2569530922366421,4,4,-0.5034010339902767,0,3,0.9184771676276685,3,2,-0.7659772668958666,2,-0.22392694761579512,2,1,1.0270789116578085,2,-0.4282895663715403,1,0,0.012958963282937365,1,1,1
1,1.2525737273156552,0,9,-0.4672478100922186,0,4,0.9184771676276685,2,0,1.0469866784197936,3,2.238741761434584,2,2,-0.7049259983890862,3,-0.4282895663715403,1,0,0.01842374616171955,0,1,0
0,-0.4897623840726178,2,4,-0.7862468444868491,0,1,0.9184771676276685,3,0,-0.7659772668958666,0,-0.7516416709837335,2,1,-0.7049259983890862,2,-0.4282895663715403,0,1,0.014231499051233396,1,1,1
0,-1.2364778603818776,4,0,-0.9234164292765402,3,3,0.024146916773074168,1,0,1.0469866784197936,0,0.3037877757521432,2,1,1.0270789116578085,1,-0.4282895663715403,1,0,0.008995502248875561,2,1,2
0,0.2569530922366421,2,0,-0.05254906537919896,0,1,0.9184771676276685,1,0,-1.6724592395536968,1,-0.7516416709837335,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0.0076824583866837385,1,2,1
3,0.2569530922366421,4,9,0.444734984904875,0,2,0.024146916773074168,2,0,-0.7659772668958666,0,3.382123662065117,2,1,-0.7049259983890862,3,-0.4282895663715403,1,0,0.005301524188204109,0,2,1
3,0.7547634097761486,2,1,0.545751345796508,4,3,-0.8701833340815202,1,0,1.0469866784197936,1,-1.0154990326677027,1,0,-0.7049259983890862,1,-0.4282895663715403,0,0,0.006234413965087282,3,2,0
1,1.5014788860854085,4,4,0.5889934371255579,0,3,-0.8701833340815202,2,2,-0.7659772668958666,0,-0.9275465787730462,2,1,1.0270789116578085,2,-0.4282895663715403,0,0,0.00790433725172274,3,2,3
0,1.2525737273156552,2,1,1.794809787137261,4,4,0.024146916773074168,2,0,1.0469866784197936,3,1.0074074069093943,2,2,-0.7049259983890862,2,-0.4282895663715403,0,0,0.004318618042226488,2,0,0
1,0.7547634097761486,1,3,0.07965831220879789,3,2,0.9184771676276685,2,0,-0.7659772668958666,2,-0.13597449372113873,1,1,-0.7049259983890862,2,2.3348689263480744,1,0,0.008578781812982557,1,2,0
1,-0.2408572253028645,4,0,-0.7851835143722004,0,4,0.024146916773074168,2,2,0.1405047057619635,0,-0.4877843092997643,0,1,1.0270789116578085,2,-0.4282895663715403,0,0,0.017029328287606435,1,1,1
0,1.2525737273156552,4,3,1.0483520466538259,0,1,0.9184771676276685,1,1,1.0469866784197936,3,-1.103451486562359,2,0,1.0270789116578085,1,-0.4282895663715403,1,0,0.005778491171749599,3,0,0
0,-1.2364778603818776,4,4,-1.0396738551448055,2,4,0.9184771676276685,2,0,1.0469866784197936,2,1.4471696763826765,2,1,1.0270789116578085,2,-0.4282895663715403,0,0,0.017699115044247787,0,1,2
3,-0.738667542842371,4,9,-0.7394603194423033,0,2,0.024146916773074168,1,0,-0.7659772668958666,0,-0.7516416709837335,2,1,1.0270789116578085,2,-0.4282895663715403,0,0,0.01011804384485666,1,1,2
1,-0.738667542842371,2,3,-0.18050312250860073,4,4,-1.7645135849361147,1,0,-0.7659772668958666,1,-0.9275465787730462,0,1,-0.7049259983890862,2,-0.4282895663715403,1,0,0.004343105320304018,3,2,2
1,0.2569530922366421,4,9,-0.1581731901009766,4,3,0.9184771676276685,2,0,0.1405047057619635,3,-0.13597449372113873,2,1,1.0270789116578085,2,2.3348689263480744,1,0,0.008492569002123142,1,2,1
3,-0.738667542842371,4,4,-0.9404297111109204,0,4,0.9184771676276685,2,0,1.0469866784197936,0,1.798979491961302,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0.01938610662358643,0,1,2
3,0.2569530922366421,2,1,-0.23685961858498547,3,2,-0.8701833340815202,1,0,1.0469866784197936,2,-0.6636892170890771,2,0,-0.7049259983890862,2,-0.4282895663715403,1,0,0.009216589861751152,1,2,1
3,1.003668568545902,3,9,-0.17979423576550158,0,2,-0.8701833340815202,1,0,-0.7659772668958666,2,-0.8395941248783899,2,1,1.0270789116578085,2,-0.4282895663715403,1,0,0.011934900542495479,1,2,0
3,-0.738667542842371,4,0,-0.6295828742619306,0,4,0.9184771676276685,2,0,-1.6724592395536968,0,0.21583532185748686,2,1,1.0270789116578085,1,2.3348689263480744,0,0,0.008021390374331552,2,1,2
3,0.2569530922366421,2,4,0.056265049686524994,2,4,0.024146916773074168,2,0,-0.7659772668958666,2,-0.3998318554051079,2,1,-0.7049259983890862,2,2.3348689263480744,1,0,0.006995045176333431,1,2,1
3,1.2525737273156552,0,6,-0.23331518486948957,0,2,0.9184771676276685,2,0,-0.7659772668958666,2,-0.7516416709837335,2,1,1.0270789116578085,2,-0.4282895663715403,0,0,0.013771996939556235,1,2,0
3,-1.2364778603818776,2,4,-0.5941385371069716,0,3,0.024146916773074168,2,0,-0.7659772668958666,1,1.35921722248802,2,1,-0.7049259983890862,2,2.3348689263480744,0,0,0.0037593984962406013,0,1,2
3,-1.2364778603818776,4,0,-0.42223350190542075,2,2,-1.7645135849361147,3,0,-0.7659772668958666,2,-1.0154990326677027,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0.0028832292167227293,3,2,2
0,-0.4897623840726178,2,0,-0.6621916644444927,0,2,-0.8701833340815202,1,0,1.0469866784197936,2,-0.6636892170890771,2,0,-0.7049259983890862,2,-0.4282895663715403,0,0,0.010683760683760684,1,1,1
1,2.2481943623946683,0,9,3.166151191662623,4,2,-0.8701833340815202,2,0,-0.7659772668958666,2,1.0953598608040507,0,1,-0.7049259983890862,3,-0.4282895663715403,1,0,0.003932814420319541,2,3,3
0,1.7503840448551617,2,4,0.24589225346555532,0,1,0.9184771676276685,2,0,0.1405047057619635,2,-0.13597449372113873,2,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0.01059001512859304,1,2,3
3,-0.9046043153555399,2,0,-0.6955093413701542,4,2,0.9184771676276685,2,2,1.0469866784197936,1,-0.7516416709837335,2,1,-0.7049259983890862,1,-0.4282895663715403,0,0,0.007633587786259542,1,1,2
3,-0.4897623840726178,4,4,-0.6380895151791207,0,2,0.9184771676276685,2,0,1.0469866784197936,3,-0.048022039826482336,2,2,1.0270789116578085,2,-0.4282895663715403,1,0,0.010190217391304348,1,1,1
3,-0.738667542842371,4,0,-0.7472580736163943,2,2,0.9184771676276685,2,0,1.0469866784197936,0,0.7435500452254252,2,1,-0.7049259983890862,2,-0.4282895663715403,1,0,0.010309278350515464,2,1,2
0,0.2569530922366421,1,3,0.0995071410155749,0,3,0.024146916773074168,2,0,1.0469866784197936,2,-0.7516416709837335,0,1,-0.7049259983890862,2,-0.4282895663715403,0,0,0.006754855052068675,1,2,1
1,2.2481943623946683,3,2,1.5279139283604204,1,0,-0.8701833340815202,2,0,1.0469866784197936,3,-0.3998318554051079,2,2,-0.7049259983890862,3,-0.4282895663715403,1,0,0.006329948569167875,1,0,3
0,0.2569530922366421,1,4,-0.6115062623129015,0,3,0.9184771676276685,2,2,1.0469866784197936,2,-1.0154990326677027,0,0,-0.7049259983890862,1,-0.4282895663715403,0,0,0.015513897866839044,3,1,1
2,-0.2408572253028645,2,3,-0.14434989861054262,0,2,-0.8701833340815202,2,0,-1.6724592395536968,0,-0.13597449372113873,2,1,-0.7049259983890862,1,2.3348689263480744,0,0,0.0062827225130890054,1,2,1
0,-0.2408572253028645,4,4,-0.4931221762153386,0,3,0.9184771676276685,3,0,-1.6724592395536968,1,-0.3118794015104515,2,1,1.0270789116578085,3,-0.4282895663715403,1,0,0.009569377990430622,1,1,1
1,-0.07492045278969563,0,1,1.019642133558309,1,4,0.024146916773074168,3,0,1.0469866784197936,2,-0.3998318554051079,0,1,1.0270789116578085,2,-0.4282895663715403,1,0,0.0032525613920962758,1,0,1
1,0.2569530922366421,2,4,-0.06353680989723623,1,1,0.024146916773074168,3,0,-0.7659772668958666,2,-1.1914039404570154,2,0,-0.7049259983890862,2,-0.4282895663715403,1,0,0.007759456838021339,3,2,1
3,-0.738667542842371,4,4,-0.4739822341516608,0,4,-0.8701833340815202,2,0,-0.7659772668958666,3,-0.8395941248783899,2,1,1.0270789116578085,2,-0.4282895663715403,0,0,0.006201550387596899,1,1,2
1,-0.738667542842371,2,4,-0.6040629515103602,0,2,-1.7645135849361147,1,0,-1.6724592395536968,2,-1.1914039404570154,2,1,-0.7049259983890862,2,-0.4282895663715403,1,0,0.007653061224489796,3,1,2
3,0.2569530922366421,4,3,0.17925689961423252,3,2,0.9184771676276685,2,0,1.0469866784197936,0,1.2712647685933636,2,1,-0.7049259983890862,2,-0.4282895663715403,1,0,0.006352567496029645,2,2,1
3,1.2525737273156552,3,4,0.42240505249725085,0,2,0.9184771676276685,2,0,-0.7659772668958666,2,-0.8395941248783899,2,1,1.0270789116578085,3,-0.4282895663715403,1,0,0.008064516129032258,1,2,0
