checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_rate,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,duration_amount_ratio,age_group,amount_category,duration_category
0,0.2941176470588235,2,0,0.03659073401562672,4,4,1.0,1,0,0.3333333333333333,2,0.17857142857142855,0,1,0.0,2,0.0,0,0,0.026200873362445413,1,1,1
3,0.029411764705882346,2,3,0.23995818201826785,0,1,0.0,1,0,1.0,1,0.23214285714285715,2,1,0.0,2,0.0,0,0,0.0013009540329575022,1,2,2
0,0.1176470588235294,2,3,0.022119511389897654,0,4,1.0,1,0,1.0,1,0.0892857142857143,2,0,0.0,2,0.0,0,0,0.018376722817764167,3,1,2
0,0.029411764705882346,4,3,0.08924837680202487,0,0,1.0,2,0,1.0,3,0.30357142857142855,2,2,0.6666666666666667,3,0.0,1,0,0.003203416978109984,2,1,2
3,0.2941176470588235,3,1,0.24369979091009136,0,3,0.6666666666666667,2,0,0.6666666666666667,2,0.28571428571428575,2,1,0.3333333333333333,1,0.0,1,0,0.005128205128205128,1,2,1
3,0.20588235294117646,2,9,0.0935402222955871,0,3,1.0,2,0,0.0,2,0.26785714285714285,1,1,0.3333333333333333,2,0.0,1,0,0.009226037929267043,1,1,1
1,0.20588235294117646,4,4,0.05474854187300539,0,2,1.0,3,0,0.3333333333333333,2,0.25000000000000006,2,1,0.0,2,0.0,0,0,0.014446227929373997,1,1,1
1,0.2941176470588235,2,0,0.1794871794871795,1,3,0.3333333333333333,2,0,0.6666666666666667,2,0.33928571428571425,0,1,0.3333333333333333,2,0.0,1,0,0.006831767719897523,2,2,1
3,0.07352941176470588,2,4,0.13772422141520854,1,4,0.6666666666666667,2,1,1.0,2,0.28571428571428575,2,1,0.0,2,0.0,1,0,0.0032679738562091504,1,2,2
1,0.058823529411764705,2,4,0.02806206668867613,0,3,1.0,1,2,0.3333333333333333,0,0.44642857142857145,2,1,0.0,1,0.0,0,0,0.010512483574244415,2,1,2
3,0.6470588235294117,3,4,0.3845053372950369,4,4,0.6666666666666667,2,0,0.6666666666666667,2,0.23214285714285715,0,1,0.3333333333333333,2,1.0,0,0,0.00663075010360547,1,0,3
3,0.1176470588235294,4,9,0.055793991416309016,4,4,1.0,2,0,1.0,3,0.6785714285714286,2,0,0.0,1,0.0,0,0,0.009486166007905139,0,1,2
3,0.16176470588235292,2,0,0.18190822053483,4,2,0.6666666666666667,2,0,0.3333333333333333,3,0.17857142857142855,2,1,0.0,2,0.0,0,0,0.004217036828788305,1,2,1
2,0.1176470588235294,2,3,0.1101023440079234,0,2,0.0,1,0,0.3333333333333333,2,0.48214285714285715,2,1,0.0,1,0.0,0,0,0.0053285968028419185,2,2,2
3,0.2941176470588235,4,7,0.09227467811158797,4,2,0.6666666666666667,1,0,0.3333333333333333,2,0.25000000000000006,2,1,0.3333333333333333,2,0.0,1,0,0.012448132780082987,1,1,1
3,0.2941176470588235,2,4,0.16424562561901618,2,4,0.6666666666666667,0,0,0.3333333333333333,2,0.125,2,1,0.0,3,0.0,1,0,0.007416563658838072,1,2,1
3,0.2941176470588235,4,0,0.09750192582810609,0,2,1.0,1,0,1.0,2,0.32142857142857145,2,1,0.0,2,0.0,1,0,0.011863568956994563,2,2,1
0,0.5294117647058824,4,7,0.3162759986794322,0,2,1.0,2,0,0.6666666666666667,3,0.14285714285714285,0,1,0.0,2,0.0,1,0,0.006667777962993832,1,0,3
3,0.38235294117647056,2,4,0.08897325850115549,4,4,1.0,2,0,1.0,2,0.6964285714285714,2,1,0.0,2,0.0,1,0,0.016059957173447537,0,1,0
0,0.2941176470588235,3,0,0.059590623968306375,0,0,1.0,2,0,0.3333333333333333,0,0.42857142857142855,2,2,0.3333333333333333,2,1.0,0,0,0.017991004497751123,2,1,1
1,0.23529411764705882,2,1,0.3421371189611533,4,0,0.0,0,0,1.0,0,0.7321428571428572,2,1,0.0,3,0.0,1,0,0.003091667954861648,0,0,1
0,0.23529411764705882,4,0,0.10922196544514141,0,2,1.0,3,2,0.3333333333333333,1,0.25000000000000006,0,0,0.3333333333333333,2,0.0,0,1,0.008944543828264758,1,2,1
3,0.5147058823529411,2,1,0.1275998679432156,2,2,1.0,2,0,1.0,2,0.0892857142857143,2,1,0.0,2,0.0,0,0,0.015175097276264591,3,2,3
3,0.2941176470588235,4,4,0.0880928799383735,0,3,1.0,3,2,0.3333333333333333,2,0.25000000000000006,2,1,0.3333333333333333,2,0.0,1,0,0.012958963282937365,1,1,1
1,0.47058823529411764,0,9,0.09370529327610873,0,4,1.0,2,0,1.0,3,0.75,2,2,0.0,3,0.0,1,0,0.01842374616171955,0,1,0
0,0.16176470588235292,2,4,0.04418399911962144,0,1,1.0,3,0,0.3333333333333333,0,0.14285714285714285,2,1,0.0,2,0.0,0,1,0.014231499051233396,1,1,1
0,0.029411764705882346,4,0,0.022889842632331906,3,3,0.6666666666666667,1,0,1.0,0,0.35714285714285715,2,1,0.3333333333333333,1,0.0,1,0,0.008995502248875561,2,1,2
0,0.2941176470588235,2,0,0.15808297567954221,0,1,1.0,1,0,0.0,1,0.14285714285714285,2,1,0.0,2,0.0,0,0,0.0076824583866837385,1,2,1
3,0.2941176470588235,4,9,0.23528117090348852,0,2,0.6666666666666667,2,0,0.3333333333333333,0,0.9821428571428572,2,1,0.0,3,0.0,1,0,0.005301524188204109,0,2,1
3,0.38235294117647056,2,1,0.25096291405304283,4,3,0.3333333333333333,1,0,1.0,1,0.0892857142857143,1,0,0.0,1,0.0,0,0,0.006234413965087282,3,2,0
1,0.5147058823529411,4,4,0.25767580059425554,0,3,0.3333333333333333,2,2,0.3333333333333333,0,0.10714285714285715,2,1,0.3333333333333333,2,0.0,0,0,0.00790433725172274,3,2,3
0,0.47058823529411764,2,1,0.44486629250577747,4,4,0.6666666666666667,2,0,1.0,3,0.49999999999999994,2,2,0.0,2,0.0,0,0,0.004318618042226488,2,0,0
1,0.38235294117647056,1,3,0.1786068009243975,3,2,1.0,2,0,0.3333333333333333,2,0.26785714285714285,1,1,0.0,2,1.0,1,0,0.008578781812982557,1,2,0
1,0.20588235294117646,4,0,0.044349070100143065,0,4,0.6666666666666667,2,2,0.6666666666666667,0,0.19642857142857145,0,1,0.3333333333333333,2,0.0,0,0,0.017029328287606435,1,1,1
0,0.47058823529411764,4,3,0.32898646417959726,0,1,1.0,1,1,1.0,3,0.07142857142857145,2,0,0.3333333333333333,1,0.0,1,0,0.005778491171749599,3,0,0
0,0.029411764705882346,4,4,0.00484208209530098,2,4,1.0,2,0,1.0,2,0.5892857142857142,2,1,0.3333333333333333,2,0.0,0,0,0.017699115044247787,0,1,2
3,0.1176470588235294,4,9,0.051447122262572906,0,2,0.6666666666666667,1,0,0.3333333333333333,0,0.14285714285714285,2,1,0.3333333333333333,2,0.0,0,0,0.01011804384485666,1,1,2
1,0.1176470588235294,2,3,0.13821943435677342,4,4,0.0,1,0,0.3333333333333333,1,0.10714285714285715,0,1,0.0,2,0.0,1,0,0.004343105320304018,3,2,2
1,0.2941176470588235,4,9,0.14168592494772753,4,3,1.0,2,0,0.6666666666666667,3,0.26785714285714285,2,1,0.3333333333333333,2,1.0,1,0,0.008492569002123142,1,2,1
3,0.1176470588235294,4,4,0.020248706943985912,0,4,1.0,2,0,1.0,0,0.6607142857142858,2,1,0.0,2,0.0,0,0,0.01938610662358643,0,1,2
3,0.2941176470588235,2,1,0.12947067238912735,3,2,0.3333333333333333,1,0,1.0,2,0.16071428571428575,2,0,0.0,2,0.0,1,0,0.009216589861751152,1,2,1
3,0.4264705882352941,3,9,0.13832948167712117,0,2,0.3333333333333333,1,0,0.3333333333333333,2,0.125,2,1,0.3333333333333333,2,0.0,1,0,0.011934900542495479,1,2,0
3,0.1176470588235294,4,0,0.06850445691647408,0,4,1.0,2,0,0.0,0,0.33928571428571425,2,1,0.3333333333333333,1,1.0,0,0,0.008021390374331552,2,1,2
3,0.2941176470588235,2,4,0.17497523935292178,2,4,0.6666666666666667,2,0,0.3333333333333333,2,0.21428571428571425,2,1,0.0,2,1.0,1,0,0.006995045176333431,1,2,1
3,0.47058823529411764,0,6,0.13002090899086607,0,2,1.0,2,0,0.3333333333333333,2,0.14285714285714285,2,1,0.3333333333333333,2,0.0,0,0,0.013771996939556235,1,2,0
3,0.029411764705882346,2,4,0.07400682293386156,0,3,0.6666666666666667,2,0,0.3333333333333333,1,0.5714285714285714,2,1,0.0,2,1.0,0,0,0.0037593984962406013,0,1,2
3,0.029411764705882346,4,0,0.10069329811819082,2,2,0.0,3,0,0.3333333333333333,2,0.0892857142857143,2,1,0.0,2,0.0,0,0,0.0028832292167227293,3,2,2
0,0.16176470588235292,2,0,0.06344228018047761,0,2,0.3333333333333333,1,0,1.0,2,0.16071428571428575,2,0,0.0,2,0.0,0,0,0.010683760683760684,1,1,1
1,0.6470588235294117,0,9,0.6577528337184989,4,2,0.3333333333333333,2,0,0.3333333333333333,2,0.5178571428571428,0,1,0.0,3,0.0,1,0,0.003932814420319541,2,3,3
0,0.5588235294117647,2,4,0.20441289754594477,0,1,1.0,2,0,0.6666666666666667,2,0.26785714285714285,2,1,0.0,2,0.0,0,0,0.01059001512859304,1,2,3
3,0.08823529411764706,2,0,0.05827005612413337,4,2,1.0,2,2,1.0,1,0.14285714285714285,2,1,0.0,1,0.0,0,0,0.007633587786259542,1,1,2
3,0.16176470588235292,4,4,0.06718388907230109,0,2,1.0,2,0,1.0,3,0.28571428571428575,2,2,0.3333333333333333,2,0.0,1,0,0.010190217391304348,1,1,1
3,0.1176470588235294,4,0,0.05023660173874765,2,2,1.0,2,0,1.0,0,0.44642857142857145,2,1,0.0,2,0.0,1,0,0.010309278350515464,2,1,2
0,0.2941176470588235,1,3,0.1816881258941345,0,3,0.6666666666666667,2,0,1.0,2,0.14285714285714285,0,1,0.0,2,0.0,0,0,0.006754855052068675,1,2,1
1,0.6470588235294117,3,2,0.4034334763948498,1,0,0.3333333333333333,2,0,1.0,3,0.21428571428571425,2,2,0.0,3,0.0,1,0,0.006329948569167875,1,0,3
0,0.2941176470588235,1,4,0.07131066358534169,0,3,1.0,2,2,1.0,2,0.0892857142857143,0,0,0.0,1,0.0,0,0,0.015513897866839044,3,1,1
2,0.20588235294117646,2,3,0.14383184769450866,0,2,0.3333333333333333,2,0,0.0,0,0.26785714285714285,2,1,0.0,1,1.0,0,0,0.0062827225130890054,1,2,1
0,0.20588235294117646,4,4,0.08968856608341587,0,3,1.0,3,0,0.0,1,0.23214285714285715,2,1,0.3333333333333333,3,0.0,1,0,0.009569377990430622,1,1,1
1,0.23529411764705882,0,1,0.3245295477055134,1,4,0.6666666666666667,3,0,1.0,2,0.21428571428571425,0,1,0.3333333333333333,2,0.0,1,0,0.0032525613920962758,1,0,1
1,0.2941176470588235,2,4,0.15637724221415208,1,1,0.6666666666666667,3,0,0.3333333333333333,2,0.0535714285714286,2,0,0.0,2,0.0,1,0,0.007759456838021339,3,2,1
3,0.1176470588235294,4,4,0.0926598437328051,0,4,0.3333333333333333,2,0,0.3333333333333333,3,0.125,2,1,0.3333333333333333,2,0.0,0,0,0.006201550387596899,1,1,2
1,0.1176470588235294,2,4,0.07246616044899307,0,2,0.0,1,0,0.0,2,0.0535714285714286,2,1,0.0,2,0.0,1,0,0.007653061224489796,3,1,2
3,0.2941176470588235,4,3,0.19406844943325632,3,2,1.0,2,0,1.0,0,0.5535714285714286,2,1,0.0,2,0.0,1,0,0.006352567496029645,2,2,1
3,0.47058823529411764,3,4,0.2318146803125344,0,2,1.0,2,0,0.3333333333333333,2,0.125,2,1,0.3333333333333333,3,0.0,1,0,0.008064516129032258,1,2,0
1,0.5588235294117647,1,1,0.49702872235061074,0,0,0.0,2,0,0.3333333333333333,3,0.6428571428571428,0,2,0.0,3,0.0,1,0,0.004523912106850495,0,0,3
3,0.338235294117647,4,3,0.23528117090348852,3,1,1.0,2,0,0.3333333333333333,0,0.23214285714285715,1,1,0.3333333333333333,1,1.0,1,0,0.005964214711729622,1,2,0
1,0.8235294117647058,1,2,0.799603829646748,1,4,0.6666666666666667,1,0,1.0,3,0.7321428571428572,0,2,0.3333333333333333,3,0.0,1,0,0.004058716092809308,0,3,3
1,0.2941176470588235,3,0,0.09436557719819522,4,2,1.0,1,0,1.0,2,0.41071428571428575,2,0,0.3333333333333333,2,0.0,1,0,0.012207527975584944,2,1,1
3,0.029411764705882346,0,4,0.00968416419060196,0,4,1.0,3,0,1.0,2,0.35714285714285715,2,1,0.0,1,0.0,0,0,0.01405152224824356,2,1,2
0,0.1176470588235294,2,4,0.04715527676901067,0,2,0.3333333333333333,2,0,0.3333333333333333,0,0.01785714285714285,2,0,0.0,3,1.0,1,0,0.010830324909747292,3,1,2
1,0.044117647058823525,2,4,0.11439418950148562,0,1,0.0,1,2,0.0,0,0.46428571428571425,2,1,0.0,2,0.0,0,0,0.0030042918454935624,2,2,2
0,0.3529411764705882,2,0,0.20666886761307363,0,2,0.6666666666666667,2,0,0.3333333333333333,2,0.46428571428571425,2,1,0.0,1,0.0,0,0,0.006987771400049913,2,2,0
0,0.20588235294117646,2,3,0.12231759656652359,0,0,1.0,2,0,0.0,2,0.10714285714285715,2,1,0.0,0,0.0,0,0,0.007275666936135812,3,2,1
0,0.47058823529411764,2,7,0.09502586112028172,4,4,1.0,2,0,1.0,3,0.37499999999999994,2,1,0.0,3,0.0,1,0,0.01820020222446916,2,1,0
0,0.1176470588235294,3,0,0.06019588423021899,0,2,1.0,2,0,0.3333333333333333,0,0.42857142857142855,2,1,0.3333333333333333,1,1.0,0,0,0.008921933085501859,2,1,2
1,0.07352941176470588,2,3,0.039011775063277215,0,2,0.0,1,0,0.3333333333333333,2,0.17857142857142855,2,1,0.0,2,0.0,0,1,0.009375,1,1,2
1,0.47058823529411764,2,6,0.11742049081104876,0,1,1.0,2,0,0.0,3,0.25000000000000006,2,0,0.0,1,0.0,0,0,0.01509433962264151,1,2,0
0,0.1176470588235294,2,3,0.025200836359634642,0,2,0.3333333333333333,2,2,0.6666666666666667,1,0.33928571428571425,2,1,0.0,1,1.0,0,0,0.01692524682651622,2,1,2
0,0.058823529411764705,4,2,0.05029162539892153,0,4,0.6666666666666667,2,0,1.0,3,0.5714285714285714,0,2,0.3333333333333333,3,1.0,1,0,0.0068669527896995704,0,1,2
1,0.07352941176470588,4,4,0.04974138879718279,0,4,0.3333333333333333,2,0,1.0,0,0.32142857142857145,2,1,0.6666666666666667,1,0.0,0,0,0.007792207792207792,2,1,2
3,0.2941176470588235,2,0,0.19296797622977882,0,4,1.0,1,1,1.0,3,0.7678571428571428,2,2,0.0,2,0.0,1,0,0.006386375731772219,0,2,1
2,0.2941176470588235,4,3,0.18526466380543635,4,4,1.0,2,1,1.0,3,0.01785714285714285,2,0,0.3333333333333333,2,0.0,0,0,0.006633499170812604,3,2,1
0,0.07352941176470588,4,0,0.1402553097832068,0,2,0.3333333333333333,2,0,0.3333333333333333,0,0.30357142857142855,2,0,0.3333333333333333,2,1.0,0,0,0.0032142857142857142,2,2,2
3,0.044117647058823525,4,4,0.02641135688345989,4,4,1.0,2,0,0.3333333333333333,1,0.48214285714285715,2,0,0.3333333333333333,1,0.0,1,0,0.009575923392612859,2,1,2
0,0.16176470588235292,4,3,0.039892153626059204,0,2,0.3333333333333333,0,0,0.6666666666666667,1,0.10714285714285715,2,1,0.3333333333333333,2,0.0,0,0,0.015368852459016393,3,1,1
3,0.044117647058823525,3,4,0.03279410146362936,4,4,0.6666666666666667,2,0,1.0,3,0.30357142857142855,2,2,0.0,2,0.0,0,0,0.008264462809917356,2,1,2
1,0.16176470588235292,4,9,0.114229118520964,2,2,0.3333333333333333,2,0,1.0,2,0.14285714285714285,0,1,0.0,2,0.0,0,0,0.006446067898581865,1,2,1
3,0.08823529411764706,2,1,0.145867723120942,4,1,0.0,1,0,1.0,0,0.21428571428571425,2,0,0.0,2,0.0,0,0,0.0034458993797381117,1,2,2
0,0.47058823529411764,2,0,0.16501595686145043,0,3,0.3333333333333333,2,0,1.0,3,0.35714285714285715,0,2,0.0,3,1.0,1,0,0.011076923076923076,2,2,0
